j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
117;350,5;3,9;374,9;1;1;1;1;65491,27;350,50;171,38;0,00;2131,02;0,00;0,00;220,00;130,50;0,00;0,00;0,00;0,00;110,00;61,38;0,00;0,00;1322,82;808,20;0,00;0,00;0,00;0,00
118;343,1;3,7;357,5;1;1;1;1;60995,19;343,10;167,36;0,00;2088,47;0,00;0,00;220,00;123,10;0,00;0,00;0,00;0,00;110,00;57,36;0,00;0,00;1322,82;765,65;0,00;0,00;0,00;0,00
119;348,1;3,6;314,8;1;1;1;1;54755,80;348,10;170,08;0,00;2117,22;0,00;0,00;220,00;128,10;0,00;0,00;0,00;0,00;110,00;60,08;0,00;0,00;1322,82;794,40;0,00;0,00;0,00;0,00
120;354,9;3,8;236,6;1;1;1;1;42400,30;354,90;173,77;0,00;2156,32;0,00;0,00;220,00;134,90;0,00;0,00;0,00;0,00;110,00;63,77;0,00;0,00;1322,82;833,50;0,00;0,00;0,00;0,00
121;377,3;3,8;217,5;1;1;1;1;41960,72;377,30;185,94;0,00;2285,12;0,00;0,00;220,00;157,30;0,00;0,00;0,00;0,00;110,00;75,94;0,00;0,00;1322,82;962,30;0,00;0,00;0,00;0,00
122;389,1;3,8;163,5;1;1;1;1;33090,65;389,10;192,35;0,00;2352,97;0,00;0,00;220,00;169,10;0,00;0,00;0,00;0,00;110,00;82,35;0,00;0,00;1322,82;1030,15;0,00;0,00;0,00;0,00
123;377,3;2,6;201,2;1;1;1;1;38929,88;377,30;185,94;0,00;2285,12;0,00;0,00;220,00;157,30;0,00;0,00;0,00;0,00;110,00;75,94;0,00;0,00;1322,82;962,30;0,00;0,00;0,00;0,00
124;362,5;1,9;175,6;1;1;1;1;32604,15;362,50;177,90;0,00;2200,02;0,00;0,00;220,00;142,50;0,00;0,00;0,00;0,00;110,00;67,90;0,00;0,00;1322,82;877,20;0,00;0,00;0,00;0,00
125;352,9;2,5;171;1;1;1;1;30794,23;352,90;172,69;0,00;2144,82;0,00;0,00;220,00;132,90;0,00;0,00;0,00;0,00;110,00;62,69;0,00;0,00;1322,82;822,00;0,00;0,00;0,00;0,00
126;346,7;1,8;212,3;1;1;1;1;37146,69;346,70;169,32;0,00;2109,17;0,00;0,00;220,00;126,70;0,00;0,00;0,00;0,00;110,00;59,32;0,00;0,00;1322,82;786,35;0,00;0,00;0,00;0,00
127;341,7;0,7;166,4;1;1;1;1;28871,02;341,70;166,60;0,00;2080,42;0,00;0,00;220,00;121,70;0,00;0,00;0,00;0,00;110,00;56,60;0,00;0,00;1322,82;757,60;0,00;0,00;0,00;0,00
128;345;0,4;204;1;1;1;1;35535,28;345,00;168,40;0,00;2099,39;0,00;0,00;220,00;125,00;0,00;0,00;0,00;0,00;110,00;58,40;0,00;0,00;1322,82;776,57;0,00;0,00;0,00;0,00
129;347,2;0,4;168,6;1;1;1;1;29798,46;347,20;169,59;0,00;2112,04;0,00;0,00;220,00;127,20;0,00;0,00;0,00;0,00;110,00;59,59;0,00;0,00;1322,82;789,22;0,00;0,00;0,00;0,00
130;344,9;0,6;204,3;1;1;1;1;35573,66;344,90;168,34;0,00;2098,82;0,00;0,00;220,00;124,90;0,00;0,00;0,00;0,00;110,00;58,34;0,00;0,00;1322,82;776,00;0,00;0,00;0,00;0,00
131;351,8;1,1;179;1;1;1;1;32057,32;351,80;172,09;0,00;2138,49;0,00;0,00;220,00;131,80;0,00;0,00;0,00;0,00;110,00;62,09;0,00;0,00;1322,82;815,67;0,00;0,00;0,00;0,00
132;354;1,6;200,5;1;1;1;1;36019,72;354,00;173,28;0,00;2151,14;0,00;0,00;220,00;134,00;0,00;0,00;0,00;0,00;110,00;63,28;0,00;0,00;1322,82;828,32;0,00;0,00;0,00;0,00
133;355,8;2,1;209,6;1;1;1;1;37820,27;355,80;174,26;0,00;2161,49;0,00;0,00;220,00;135,80;0,00;0,00;0,00;0,00;110,00;64,26;0,00;0,00;1322,82;838,67;0,00;0,00;0,00;0,00
134;349,9;2,2;177;1;1;1;1;31510,70;349,90;171,06;0,00;2127,57;0,00;0,00;220,00;129,90;0,00;0,00;0,00;0,00;110,00;61,06;0,00;0,00;1322,82;804,75;0,00;0,00;0,00;0,00
135;335,5;2;219,4;1;1;1;1;36897,55;335,50;163,23;0,00;2044,77;0,00;0,00;220,00;115,50;0,00;0,00;0,00;0,00;110,00;53,23;0,00;0,00;1322,82;721,95;0,00;0,00;0,00;0,00
136;305,5;1,8;227;1;1;1;1;34126,88;305,50;146,94;0,00;1872,27;0,00;0,00;220,00;85,50;0,00;0,00;0,00;0,00;110,00;36,94;0,00;0,00;1322,82;549,45;0,00;0,00;0,00;0,00
137;284,7;1,9;241,7;1;1;1;1;33339,64;284,70;135,64;0,00;1752,67;0,00;0,00;220,00;64,70;0,00;0,00;0,00;0,00;110,00;25,64;0,00;0,00;1322,82;429,85;0,00;0,00;0,00;0,00
138;263,9;1,7;246,5;1;1;1;1;30989,24;263,90;124,34;0,00;1633,07;0,00;0,00;220,00;43,90;0,00;0,00;0,00;0,00;110,00;14,34;0,00;0,00;1322,82;310,25;0,00;0,00;0,00;0,00
139;263,4;1,8;255,5;1;1;1;1;32033,71;263,40;124,07;0,00;1630,19;0,00;0,00;220,00;43,40;0,00;0,00;0,00;0,00;110,00;14,07;0,00;0,00;1322,82;307,37;0,00;0,00;0,00;0,00
140;277,7;1,9;257;1;1;1;1;34364,89;277,70;131,84;0,00;1712,42;0,00;0,00;220,00;57,70;0,00;0,00;0,00;0,00;110,00;21,84;0,00;0,00;1322,82;389,60;0,00;0,00;0,00;0,00
141;277,7;1,7;262,7;1;1;1;1;35116,36;277,70;131,84;0,00;1712,42;0,00;0,00;220,00;57,70;0,00;0,00;0,00;0,00;110,00;21,84;0,00;0,00;1322,82;389,60;0,00;0,00;0,00;0,00
142;285,9;1,5;219,6;1;1;1;1;30497,63;285,90;136,29;0,00;1759,57;0,00;0,00;220,00;65,90;0,00;0,00;0,00;0,00;110,00;26,29;0,00;0,00;1322,82;436,75;0,00;0,00;0,00;0,00
143;286,2;1;217,1;1;1;1;1;30195,40;286,20;136,45;0,00;1761,29;0,00;0,00;220,00;66,20;0,00;0,00;0,00;0,00;110,00;26,45;0,00;0,00;1322,82;438,47;0,00;0,00;0,00;0,00
144;306,9;0,9;167,7;1;1;1;1;25555,53;306,90;147,70;0,00;1880,32;0,00;0,00;220,00;86,90;0,00;0,00;0,00;0,00;110,00;37,70;0,00;0,00;1322,82;557,50;0,00;0,00;0,00;0,00
145;355,3;0,5;187,9;1;1;1;1;33982,55;355,30;173,99;0,00;2158,62;0,00;0,00;220,00;135,30;0,00;0,00;0,00;0,00;110,00;63,99;0,00;0,00;1322,82;835,80;0,00;0,00;0,00;0,00
146;348;0,3;180,2;1;1;1;1;31852,34;348,00;170,02;0,00;2116,64;0,00;0,00;220,00;128,00;0,00;0,00;0,00;0,00;110,00;60,02;0,00;0,00;1322,82;793,82;0,00;0,00;0,00;0,00
147;339,1;0;187;1;1;1;1;32011,88;339,10;165,19;0,00;2065,47;0,00;0,00;220,00;119,10;0,00;0,00;0,00;0,00;110,00;55,19;0,00;0,00;1322,82;742,65;0,00;0,00;0,00;0,00
148;324,3;-0,1;197,9;1;1;1;1;32067,52;324,30;157,15;0,00;1980,37;0,00;0,00;220,00;104,30;0,00;0,00;0,00;0,00;110,00;47,15;0,00;0,00;1322,82;657,55;0,00;0,00;0,00;0,00
149;308,3;-0,1;208,1;1;1;1;1;31695,38;308,30;148,46;0,00;1888,37;0,00;0,00;220,00;88,30;0,00;0,00;0,00;0,00;110,00;38,46;0,00;0,00;1322,82;565,55;0,00;0,00;0,00;0,00
150;306,2;-0,1;166,7;1;1;1;1;25337,17;306,20;147,32;0,00;1876,29;0,00;0,00;220,00;86,20;0,00;0,00;0,00;0,00;110,00;37,32;0,00;0,00;1322,82;553,47;0,00;0,00;0,00;0,00
151;320,1;-0,2;237,2;1;1;1;1;37658,69;320,10;154,87;0,00;1956,22;0,00;0,00;220,00;100,10;0,00;0,00;0,00;0,00;110,00;44,87;0,00;0,00;1322,82;633,40;0,00;0,00;0,00;0,00
152;327;-0,6;200,7;1;1;1;1;32829,98;327,00;158,62;0,00;1995,89;0,00;0,00;220,00;107,00;0,00;0,00;0,00;0,00;110,00;48,62;0,00;0,00;1322,82;673,07;0,00;0,00;0,00;0,00
153;326;-0,6;265,7;1;1;1;1;42985,37;326,00;158,07;0,00;1990,14;0,00;0,00;220,00;106,00;0,00;0,00;0,00;0,00;110,00;48,07;0,00;0,00;1322,82;667,32;0,00;0,00;0,00;0,00
154;330,2;-0,1;246,9;1;1;1;1;40620,56;330,20;160,36;0,00;2014,29;0,00;0,00;220,00;110,20;0,00;0,00;0,00;0,00;110,00;50,36;0,00;0,00;1322,82;691,47;0,00;0,00;0,00;0,00
155;330,4;0,7;247,3;1;1;1;1;40713,64;330,40;160,46;0,00;2015,44;0,00;0,00;220,00;110,40;0,00;0,00;0,00;0,00;110,00;50,46;0,00;0,00;1322,82;692,62;0,00;0,00;0,00;0,00
156;325,4;1,5;325;1;1;1;1;52247,00;325,40;157,75;0,00;1986,69;0,00;0,00;220,00;105,40;0,00;0,00;0,00;0,00;110,00;47,75;0,00;0,00;1322,82;663,87;0,00;0,00;0,00;0,00
157;339,2;1,6;320,3;1;1;1;1;54050,17;339,20;165,24;0,00;2066,04;0,00;0,00;220,00;119,20;0,00;0,00;0,00;0,00;110,00;55,24;0,00;0,00;1322,82;743,22;0,00;0,00;0,00;0,00
158;343,5;2,5;309;1;1;1;1;52949,39;343,50;167,58;0,00;2090,77;0,00;0,00;220,00;123,50;0,00;0,00;0,00;0,00;110,00;57,58;0,00;0,00;1322,82;767,95;0,00;0,00;0,00;0,00
159;338,3;2,9;277,3;1;1;1;1;46799,72;338,30;164,76;0,00;2060,87;0,00;0,00;220,00;118,30;0,00;0,00;0,00;0,00;110,00;54,76;0,00;0,00;1322,82;738,05;0,00;0,00;0,00;0,00
160;340,8;2,4;315,9;1;1;1;1;53614,29;340,80;166,11;0,00;2075,24;0,00;0,00;220,00;120,80;0,00;0,00;0,00;0,00;110,00;56,11;0,00;0,00;1322,82;752,42;0,00;0,00;0,00;0,00
161;351,2;1,9;287,6;1;1;1;1;65442,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
162;363,8;1,4;319;1;1;1;1;72350,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
163;373,8;0,9;321,2;1;1;1;1;72834,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
164;422,3;1;309,8;1;1;1;1;70326,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
165;440,5;1,6;306,7;1;1;1;1;82164,86;440,50;339,90;0,00;3814,78;0,00;0,50;220,00;220,00;0,00;0,00;0,00;119,90;110,00;110,00;0,00;1169,14;1322,82;1322,82;0,00;0,00;0,00;0,00
166;446,8;1,9;232,3;1;1;1;1;57389,13;446,80;339,40;0,00;3823,92;0,00;6,80;220,00;220,00;0,00;0,00;0,00;119,40;110,00;110,00;0,00;1178,28;1322,82;1322,82;0,00;0,00;0,00;0,00
167;454,8;0,7;272,6;1;1;1;1;71727,52;454,80;338,70;0,00;3832,99;0,00;14,80;220,00;220,00;0,00;0,00;0,00;118,70;110,00;110,00;0,00;1187,35;1322,82;1322,82;0,00;0,00;0,00;0,00
168;386,9;0,1;199,4;1;1;1;1;46038,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
169;436,1;-0,3;182,5;1;1;1;1;42320,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
170;414,3;-0,3;195,5;1;1;1;1;45180,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
171;486,6;-0,4;178,3;1;1;1;1;43728,30;486,60;325,10;0,00;3725,72;0,00;46,60;220,00;220,00;0,00;0,00;0,00;105,10;110,00;110,00;0,00;1080,08;1322,82;1322,82;0,00;0,00;0,00;0,00
172;478,2;0,1;179,2;1;1;1;1;43079,75;478,20;325,10;0,00;3718,47;0,00;38,20;220,00;220,00;0,00;0,00;0,00;105,10;110,00;110,00;0,00;1072,83;1322,82;1322,82;0,00;0,00;0,00;0,00
173;422,5;0,8;178,5;1;1;1;1;41440,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
174;404,6;1,2;183,8;1;1;1;1;42606,69;440,00;220,00;0,00;2645,64;0,00;0,00;220,00;220,00;0,00;0,00;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
175;482,3;1,4;253;1;1;1;1;67717,33;482,30;333,10;0,00;3810,38;0,00;42,30;220,00;220,00;0,00;0,00;0,00;113,10;110,00;110,00;0,00;1164,74;1322,82;1322,82;0,00;0,00;0,00;0,00
176;473,1;1,6;240,4;1;1;1;1;62576,57;473,10;333,50;0,00;3802,88;0,00;33,10;220,00;220,00;0,00;0,00;0,00;113,50;110,00;110,00;0,00;1157,24;1322,82;1322,82;0,00;0,00;0,00;0,00
177;473,4;1,7;266,2;1;1;1;1;71248,79;473,40;336,20;0,00;3836,04;0,00;33,40;220,00;220,00;0,00;0,00;0,00;116,20;110,00;110,00;0,00;1190,40;1322,82;1322,82;0,00;0,00;0,00;0,00
178;468,2;2;255,7;1;1;1;1;67219,28;468,20;336,50;0,00;3831,24;0,00;28,20;220,00;220,00;0,00;0,00;0,00;116,50;110,00;110,00;0,00;1185,60;1322,82;1322,82;0,00;0,00;0,00;0,00
179;469,7;2,8;235,1;1;1;1;1;60462,52;469,70;333,70;0,00;3800,55;0,00;29,70;220,00;220,00;0,00;0,00;0,00;113,70;110,00;110,00;0,00;1154,91;1322,82;1322,82;0,00;0,00;0,00;0,00
180;466,9;3;268,8;1;1;1;1;71514,36;466,90;337,70;0,00;3844,06;0,00;26,90;220,00;220,00;0,00;0,00;0,00;117,70;110,00;110,00;0,00;1198,42;1322,82;1322,82;0,00;0,00;0,00;0,00
181;460,3;3,3;255;1;1;1;1;66251,58;460,30;338,20;0,00;3837,90;0,00;20,30;220,00;220,00;0,00;0,00;0,00;118,20;110,00;110,00;0,00;1192,26;1322,82;1322,82;0,00;0,00;0,00;0,00
182;467;3,3;266,1;1;1;1;1;70611,85;467,00;337,60;0,00;3842,96;0,00;27,00;220,00;220,00;0,00;0,00;0,00;117,60;110,00;110,00;0,00;1197,32;1322,82;1322,82;0,00;0,00;0,00;0,00
183;462,3;3,1;272,6;1;1;1;1;72382,58;462,30;338,10;0,00;3840,50;0,00;22,30;220,00;220,00;0,00;0,00;0,00;118,10;110,00;110,00;0,00;1194,86;1322,82;1322,82;0,00;0,00;0,00;0,00
184;467,9;2,9;213,2;1;1;1;1;52596,01;467,90;235,16;0,00;2806,07;0,00;0,00;220,00;247,90;0,00;0,00;0,00;0,00;110,00;125,16;0,00;0,00;1322,82;1483,25;0,00;0,00;0,00;0,00
185;460,9;2,7;244,2;1;1;1;1;58884,47;460,90;231,35;0,00;2765,82;0,00;0,00;220,00;240,90;0,00;0,00;0,00;0,00;110,00;121,35;0,00;0,00;1322,82;1443,00;0,00;0,00;0,00;0,00
186;463,9;2,5;252,8;1;1;1;1;61317,28;463,90;232,98;0,00;2783,07;0,00;0,00;220,00;243,90;0,00;0,00;0,00;0,00;110,00;122,98;0,00;0,00;1322,82;1460,25;0,00;0,00;0,00;0,00
187;470;2,1;276;1;1;1;1;67700,47;470,00;236,30;0,00;2818,14;0,00;0,00;220,00;250,00;0,00;0,00;0,00;0,00;110,00;126,30;0,00;0,00;1322,82;1495,32;0,00;0,00;0,00;0,00
188;470,2;1,9;278,9;1;1;1;1;68418,11;470,20;236,40;0,00;2819,29;0,00;0,00;220,00;250,20;0,00;0,00;0,00;0,00;110,00;126,40;0,00;0,00;1322,82;1496,47;0,00;0,00;0,00;0,00
189;417,6;1,8;255,7;1;1;1;1;55080,40;417,60;207,83;0,00;2516,84;0,00;0,00;220,00;197,60;0,00;0,00;0,00;0,00;110,00;97,83;0,00;0,00;1322,82;1194,02;0,00;0,00;0,00;0,00
190;459,3;1,8;200,9;1;1;1;1;48675,63;459,30;230,48;0,00;2756,62;0,00;0,00;220,00;239,30;0,00;0,00;0,00;0,00;110,00;120,48;0,00;0,00;1322,82;1433,80;0,00;0,00;0,00;0,00
191;460,3;1,8;276,5;1;1;1;1;66260,82;460,30;231,03;0,00;2762,37;0,00;0,00;220,00;240,30;0,00;0,00;0,00;0,00;110,00;121,03;0,00;0,00;1322,82;1439,55;0,00;0,00;0,00;0,00
192;462,4;1,8;176,6;1;1;1;1;43404,50;462,40;232,17;0,00;2774,44;0,00;0,00;220,00;242,40;0,00;0,00;0,00;0,00;110,00;122,17;0,00;0,00;1322,82;1451,62;0,00;0,00;0,00;0,00
193;459,4;1,8;188,8;1;1;1;1;45898,07;459,40;230,54;0,00;2757,19;0,00;0,00;220,00;239,40;0,00;0,00;0,00;0,00;110,00;120,54;0,00;0,00;1322,82;1434,37;0,00;0,00;0,00;0,00
194;450,4;1,7;201,5;1;1;1;1;47747,20;450,40;225,65;0,00;2705,44;0,00;0,00;220,00;230,40;0,00;0,00;0,00;0,00;110,00;115,65;0,00;0,00;1322,82;1382,62;0,00;0,00;0,00;0,00
195;450,6;1,6;181;1;1;1;1;43143,13;450,60;225,76;0,00;2706,59;0,00;0,00;220,00;230,60;0,00;0,00;0,00;0,00;110,00;115,76;0,00;0,00;1322,82;1383,77;0,00;0,00;0,00;0,00
196;445,1;1,5;170,3;1;1;1;1;40161,52;445,10;222,77;0,00;2674,97;0,00;0,00;220,00;225,10;0,00;0,00;0,00;0,00;110,00;112,77;0,00;0,00;1322,82;1352,15;0,00;0,00;0,00;0,00
197;423;1,5;195,1;1;1;1;1;43114,22;423,00;210,77;0,00;2547,89;0,00;0,00;220,00;203,00;0,00;0,00;0,00;0,00;110,00;100,77;0,00;0,00;1322,82;1225,07;0,00;0,00;0,00;0,00
198;417,9;1,6;198,9;1;1;1;1;43311,07;417,90;208,00;0,00;2518,57;0,00;0,00;220,00;197,90;0,00;0,00;0,00;0,00;110,00;98,00;0,00;0,00;1322,82;1195,75;0,00;0,00;0,00;0,00
199;404,8;1,6;205,1;1;1;1;1;43004,90;404,80;200,88;0,00;2443,24;0,00;0,00;220,00;184,80;0,00;0,00;0,00;0,00;110,00;90,88;0,00;0,00;1322,82;1120,42;0,00;0,00;0,00;0,00
200;406,1;1,6;191,4;1;1;1;1;40401,53;406,10;201,59;0,00;2450,72;0,00;0,00;220,00;186,10;0,00;0,00;0,00;0,00;110,00;91,59;0,00;0,00;1322,82;1127,90;0,00;0,00;0,00;0,00
201;406,5;1,9;256,6;1;1;1;1;53604,80;406,50;201,80;0,00;2453,02;0,00;0,00;220,00;186,50;0,00;0,00;0,00;0,00;110,00;91,80;0,00;0,00;1322,82;1130,20;0,00;0,00;0,00;0,00
202;412,3;2,3;238,7;1;1;1;1;50804,91;412,30;204,95;0,00;2486,37;0,00;0,00;220,00;192,30;0,00;0,00;0,00;0,00;110,00;94,95;0,00;0,00;1322,82;1163,55;0,00;0,00;0,00;0,00
203;412,1;2,3;273,7;1;1;1;1;57946,45;412,10;204,84;0,00;2485,22;0,00;0,00;220,00;192,10;0,00;0,00;0,00;0,00;110,00;94,84;0,00;0,00;1322,82;1162,40;0,00;0,00;0,00;0,00
204;429,6;2,3;276,5;1;1;1;1;61330,47;429,60;214,35;0,00;2585,84;0,00;0,00;220,00;209,60;0,00;0,00;0,00;0,00;110,00;104,35;0,00;0,00;1322,82;1263,02;0,00;0,00;0,00;0,00
205;431,4;2,4;243,8;1;1;1;1;54578,31;431,40;215,33;0,00;2596,19;0,00;0,00;220,00;211,40;0,00;0,00;0,00;0,00;110,00;105,33;0,00;0,00;1322,82;1273,37;0,00;0,00;0,00;0,00
206;436,2;2,4;278,9;1;1;1;1;62913,47;436,20;217,94;0,00;2623,79;0,00;0,00;220,00;216,20;0,00;0,00;0,00;0,00;110,00;107,94;0,00;0,00;1322,82;1300,97;0,00;0,00;0,00;0,00
207;405,8;2,1;236;1;1;1;1;49350,65;405,80;201,42;0,00;2448,99;0,00;0,00;220,00;185,80;0,00;0,00;0,00;0,00;110,00;91,42;0,00;0,00;1322,82;1126,17;0,00;0,00;0,00;0,00
208;460,1;1,4;280,3;1;1;1;1;67106,19;460,10;230,92;0,00;2761,22;0,00;0,00;220,00;240,10;0,00;0,00;0,00;0,00;110,00;120,92;0,00;0,00;1322,82;1438,40;0,00;0,00;0,00;0,00
209;406,4;1,2;258,3;1;1;1;1;53932,80;406,40;201,75;0,00;2452,44;0,00;0,00;220,00;186,40;0,00;0,00;0,00;0,00;110,00;91,75;0,00;0,00;1322,82;1129,62;0,00;0,00;0,00;0,00
210;389;1,2;248;1;1;1;1;49329,77;389,00;192,30;0,00;2352,39;0,00;0,00;220,00;169,00;0,00;0,00;0,00;0,00;110,00;82,30;0,00;0,00;1322,82;1029,57;0,00;0,00;0,00;0,00
211;392,6;1,2;261,5;1;1;1;1;52474,59;392,60;194,25;0,00;2373,09;0,00;0,00;220,00;172,60;0,00;0,00;0,00;0,00;110,00;84,25;0,00;0,00;1322,82;1050,27;0,00;0,00;0,00;0,00
212;413;1;278,2;1;1;1;1;59013,62;413,00;205,33;0,00;2490,39;0,00;0,00;220,00;193,00;0,00;0,00;0,00;0,00;110,00;95,33;0,00;0,00;1322,82;1167,57;0,00;0,00;0,00;0,00
213;419,6;0,5;254,3;1;1;1;1;55086,51;419,60;208,92;0,00;2528,34;0,00;0,00;220,00;199,60;0,00;0,00;0,00;0,00;110,00;98,92;0,00;0,00;1322,82;1205,52;0,00;0,00;0,00;0,00
214;438,9;0,2;182,4;1;1;1;1;42178,26;438,90;219,40;0,00;2639,32;0,00;0,00;220,00;218,90;0,00;0,00;0,00;0,00;110,00;109,40;0,00;0,00;1322,82;1316,50;0,00;0,00;0,00;0,00
215;469,8;0,2;177,6;1;1;1;1;44427,54;469,80;236,19;0,00;2816,99;0,00;0,00;220,00;249,80;0,00;0,00;0,00;0,00;110,00;126,19;0,00;0,00;1322,82;1494,17;0,00;0,00;0,00;0,00
216;465,4;0;161,2;1;1;1;1;40123,01;465,40;233,80;0,00;2791,69;0,00;0,00;220,00;245,40;0,00;0,00;0,00;0,00;110,00;123,80;0,00;0,00;1322,82;1468,87;0,00;0,00;0,00;0,00
217;461,9;0,1;175,2;1;1;1;1;43026,68;461,90;231,90;0,00;2771,57;0,00;0,00;220,00;241,90;0,00;0,00;0,00;0,00;110,00;121,90;0,00;0,00;1322,82;1448,75;0,00;0,00;0,00;0,00
218;466,9;0,3;136,6;1;1;1;1;34498,50;466,90;234,61;0,00;2800,32;0,00;0,00;220,00;246,90;0,00;0,00;0,00;0,00;110,00;124,61;0,00;0,00;1322,82;1477,50;0,00;0,00;0,00;0,00
219;438,2;0,3;120,8;1;1;1;1;28609,85;438,20;219,02;0,00;2635,29;0,00;0,00;220,00;218,20;0,00;0,00;0,00;0,00;110,00;109,02;0,00;0,00;1322,82;1312,47;0,00;0,00;0,00;0,00
220;447,7;0,2;129,3;1;1;1;1;31237,59;447,70;224,18;0,00;2689,92;0,00;0,00;220,00;227,70;0,00;0,00;0,00;0,00;110,00;114,18;0,00;0,00;1322,82;1367,10;0,00;0,00;0,00;0,00
221;417,5;-0,1;139,5;1;1;1;1;30921,69;417,50;207,78;0,00;2516,27;0,00;0,00;220,00;197,50;0,00;0,00;0,00;0,00;110,00;97,78;0,00;0,00;1322,82;1193,45;0,00;0,00;0,00;0,00
222;421,5;-0,1;141,4;1;1;1;1;31665,31;421,50;209,95;0,00;2539,27;0,00;0,00;220,00;201,50;0,00;0,00;0,00;0,00;110,00;99,95;0,00;0,00;1322,82;1216,45;0,00;0,00;0,00;0,00
223;422,4;-0,3;162,9;1;1;1;1;36268,24;422,40;210,44;0,00;2544,44;0,00;0,00;220,00;202,40;0,00;0,00;0,00;0,00;110,00;100,44;0,00;0,00;1322,82;1221,62;0,00;0,00;0,00;0,00
224;418,5;-0,5;134,2;1;1;1;1;29903,76;418,50;208,32;0,00;2522,02;0,00;0,00;220,00;198,50;0,00;0,00;0,00;0,00;110,00;98,32;0,00;0,00;1322,82;1199,20;0,00;0,00;0,00;0,00
225;420,1;-0,5;152,5;1;1;1;1;33865,22;420,10;209,19;0,00;2531,22;0,00;0,00;220,00;200,10;0,00;0,00;0,00;0,00;110,00;99,19;0,00;0,00;1322,82;1208,40;0,00;0,00;0,00;0,00
226;424;0;175,4;1;1;1;1;39067,82;424,00;211,31;0,00;2553,64;0,00;0,00;220,00;204,00;0,00;0,00;0,00;0,00;110,00;101,31;0,00;0,00;1322,82;1230,82;0,00;0,00;0,00;0,00
227;430,1;0,4;168,9;1;1;1;1;38317,42;430,10;214,62;0,00;2588,72;0,00;0,00;220,00;210,10;0,00;0,00;0,00;0,00;110,00;104,62;0,00;0,00;1322,82;1265,90;0,00;0,00;0,00;0,00
228;428,6;1;217;1;1;1;1;48448,34;428,60;213,81;0,00;2580,09;0,00;0,00;220,00;208,60;0,00;0,00;0,00;0,00;110,00;103,81;0,00;0,00;1322,82;1257,27;0,00;0,00;0,00;0,00
229;423,8;1,9;191,3;1;1;1;1;42404,77;423,80;211,20;0,00;2552,49;0,00;0,00;220,00;203,80;0,00;0,00;0,00;0,00;110,00;101,20;0,00;0,00;1322,82;1229,67;0,00;0,00;0,00;0,00
230;410,5;2,5;192,3;1;1;1;1;41088,34;410,50;203,98;0,00;2476,02;0,00;0,00;220,00;190,50;0,00;0,00;0,00;0,00;110,00;93,98;0,00;0,00;1322,82;1153,20;0,00;0,00;0,00;0,00
231;402,4;2,9;167,7;1;1;1;1;35248,43;402,40;199,58;0,00;2429,44;0,00;0,00;220,00;182,40;0,00;0,00;0,00;0,00;110,00;89,58;0,00;0,00;1322,82;1106,62;0,00;0,00;0,00;0,00
232;395,9;2,8;184,8;1;1;1;1;37941,06;395,90;196,04;0,00;2392,07;0,00;0,00;220,00;175,90;0,00;0,00;0,00;0,00;110,00;86,04;0,00;0,00;1322,82;1069,25;0,00;0,00;0,00;0,00
233;372,9;2,7;213;1;1;1;1;40569,13;372,90;183,55;0,00;2259,82;0,00;0,00;220,00;152,90;0,00;0,00;0,00;0,00;110,00;73,55;0,00;0,00;1322,82;937,00;0,00;0,00;0,00;0,00
234;350,7;2,5;217,3;1;1;1;1;38507,04;350,70;171,49;0,00;2132,17;0,00;0,00;220,00;130,70;0,00;0,00;0,00;0,00;110,00;61,49;0,00;0,00;1322,82;809,35;0,00;0,00;0,00;0,00
